,ChurnProbability,y_train,ChurnPredicted
6938,0.04008366592437179,0,0
923,-0.0021518747385517803,0,0
122,0.6309248638636931,1,1
315,0.0698859624839051,0,0
2590,0.5271549852076638,0,1
6054,0.5023850195624616,1,1
1975,0.06355220367009543,0,0
3248,0.6766506864242062,1,1
6537,-0.029336158525481985,1,0
6728,0.07204661370114174,0,0
4612,-0.04808991854712074,0,0
597,0.3055394685174929,0,0
3057,0.055728919591292725,0,0
5782,0.6969851718658329,1,1
1978,-0.006312183385273562,0,0
4779,0.5644972401659355,0,1
5125,0.6329404419432341,1,1
2240,0.016038265289259966,0,0
2184,0.7184284215860534,1,1
5138,0.2744122170196618,0,0
3182,0.2475991430491414,0,0
1071,0.4266949437318338,1,0
5855,0.07955238386106399,0,0
3569,0.026257771037876354,0,0
1130,0.09954307827788919,0,0
3746,0.6147038310387034,1,1
1718,0.09750665475313991,0,0
2755,0.05644766808605203,0,0
6297,0.055641048649846224,0,0
6824,0.33056263448733303,1,0
2216,0.2928046739442114,0,0
6175,0.27206473956840516,0,0
692,-0.1128037579077299,0,0
5279,-0.1480659796694464,0,0
6461,0.35418682750506564,0,0
5561,0.2914474283714425,0,0
5165,0.6969851718658329,1,1
4236,0.2378035225674997,0,0
1490,0.18847178563035996,0,0
5678,0.339921453052093,1,0
24,-0.008885844895560449,0,0
5978,0.2202586080573411,0,0
5445,0.2607614714010499,0,0
3898,-0.09136050818750932,0,0
2623,0.4676411293588214,0,0
502,-0.07335378161524098,0,0
3304,0.28485665081012357,0,0
4243,0.12640440157553337,0,0
1655,0.35937076775265464,1,0
1858,0.45033886250101507,1,0
3380,0.7674439517226725,1,1
5405,0.332079085634783,0,0
1824,-0.13153197427141686,0,0
6593,0.17208011837454487,1,0
6591,0.5558377083395297,1,1
5382,-0.08514134995408995,0,0
82,0.5833705296673181,1,1
6725,0.10344762014313014,0,0
5384,0.39382976293150856,0,0
5966,0.3519838559943057,1,0
3283,-0.18319554843018218,0,0
3557,0.3741597154286042,0,0
2521,0.48722914134426,1,0
5176,0.0936201657834295,0,0
3807,0.5650516223052324,1,1
5767,0.014012040536827516,0,0
5814,0.20396725031166374,0,0
6488,0.6147038310387034,1,1
5578,-0.046114351129753456,0,0
1739,0.6147038310387034,1,1
6834,0.28899914310104585,0,0
907,0.20590131006686083,0,0
239,0.08966328814624994,0,0
6941,-0.08379686395636911,0,0
1337,0.08257891843305001,0,0
1120,0.417340823052746,0,0
3714,0.00788325005030864,0,0
735,0.2693247689436675,0,0
7016,0.44106408525838,0,0
892,0.5081180089251837,0,1
4416,0.47246437596415275,0,0
5145,-0.14086343112903799,0,0
4462,0.5630360442256913,1,1
3542,0.029670170887076783,0,0
5798,0.6642737433146195,1,1
2519,0.6799403940003121,0,1
4639,0.6368885293419001,0,1
4540,0.2914474283714425,0,0
4060,0.08510614754118545,0,0
4694,0.2020289230860357,0,0
4931,0.5367770254069282,0,1
715,0.3261538803826776,0,0
4477,0.21081079459871094,0,0
5613,-0.05639248297531484,0,0
5762,0.47036004838206186,0,0
1845,0.020065014260698122,0,0
1668,0.309745454126469,0,0
1915,0.23653162308137168,0,0
5618,0.16797637570386997,0,0
6159,0.1758399081816034,0,0
6755,0.38276142377706046,0,0
1575,0.27455606491745566,1,0
4868,0.49716280266723073,1,0
7008,0.6595622988868797,1,1
3131,-0.018608123320812922,0,0
2348,0.057366007120993864,0,0
6562,0.6995551320846709,1,1
6008,0.08119918600096565,0,0
3872,0.49694787899023457,0,0
4051,0.20853930244874092,0,0
2674,0.2868132347976157,0,0
1695,0.09358249859061901,0,0
1193,0.04590998556703541,0,0
4522,-0.024026070688804607,0,0
2266,0.2184205067769225,0,0
6868,0.595830541537321,1,1
1480,-0.014288892725648289,0,0
985,0.5565396978338956,1,1
5644,0.570206849866076,1,1
6876,0.08391699699748406,0,0
360,0.19930967707525538,0,0
430,-0.04863748788504747,1,0
5906,0.6557618188432827,1,1
2569,-0.1585104134599082,0,0
6258,0.2542510920383447,0,0
3766,0.49747734283460476,1,0
5529,0.21497632776094805,0,0
2950,0.32027775885837734,0,0
4969,0.2862252114762116,0,0
5106,0.21922800477423166,0,0
1249,0.3698152015431164,1,0
3088,-0.01923286196126587,0,0
1190,0.31119021805385944,0,0
3143,0.4180786945896941,0,0
4565,-0.13672270083991747,0,0
4679,-0.012599169733926642,0,0
3397,0.00828969784699695,0,0
1665,0.5995915624923077,0,1
5885,0.021589936281942418,0,0
6942,-0.03750869049467909,0,0
5057,0.5995915624923077,0,1
714,-0.17611539137122895,0,0
994,0.1229349167432634,0,0
6931,0.13558343236116246,0,0
4408,0.06267537922145566,0,0
4061,0.30281020119684615,0,0
2908,0.5260198592530857,1,1
3116,0.2639036550997257,0,0
5760,0.543377369481987,0,1
5456,0.42289446368823674,1,0
1460,0.6204804300732313,1,1
6119,0.20914605652182733,0,0
4186,0.23913082824961038,0,0
194,-0.11728706043735801,0,0
441,0.3482715893514868,0,0
2964,0.13609062778262562,0,0
798,0.2914474283714425,0,0
4225,0.18364302638956265,0,0
5377,0.43841318003132074,0,0
1581,0.23459329585574365,0,0
6892,0.23230258248609897,0,0
6078,0.017995217271855955,0,0
5789,0.06026831400049257,0,0
6417,0.3921747292962072,1,0
2359,0.3185438412169262,0,0
6786,0.264832946078596,1,0
3857,0.27055856079051893,0,0
521,0.4482858008071232,0,0
2078,0.15522856156914006,0,0
224,0.16811472040192194,0,0
4711,-0.052075482390587124,0,0
136,0.42944999492009145,0,0
6482,0.6851626108955431,1,1
1206,0.6042593972482416,0,1
5325,0.16017325749591071,0,0
913,0.06997383342535163,0,0
155,0.5468150114007018,0,1
2775,0.06692767864805901,1,0
4342,0.1611107635391873,0,0
6391,0.15427163089312534,0,0
4036,0.1759178386098812,0,0
6130,-0.06359081886147656,0,0
192,-0.11586532358572418,0,0
6828,0.13144102330809715,0,0
6844,0.321254657370353,0,0
5471,0.49514722458768967,0,0
5243,0.2814001688706139,0,0
5200,0.21444434183000283,0,0
4981,0.46146556003439404,1,0
822,0.33455533042031355,0,0
72,0.24060267086274587,0,0
3294,0.5434549473234398,1,1
457,0.20593655650122428,0,0
6621,-0.04939824079935631,0,0
1712,0.2556191566853856,0,0
5421,-0.025225483548829836,0,0
1402,0.39678337921208223,1,0
5614,0.11073039795554428,0,0
967,0.20975411086571716,0,0
2802,0.5302806790151324,1,1
982,0.10636645669409296,0,0
1174,0.2627035263985855,0,0
2555,0.4224337969822472,0,0
2497,0.20453189397048627,0,0
2173,0.5545401991803832,0,1
3550,0.4213338715725515,1,0
3483,0.48142916264715063,0,0
2610,0.188975937435663,1,0
1159,0.7303340513167593,1,1
2507,-0.055147309588106985,0,0
6835,0.2301109925156955,0,0
6905,0.3779100897106996,0,0
3183,0.5299424029937998,1,1
2198,0.17176232675751052,0,0
5448,0.2517302541267785,0,0
4011,0.09760475105226116,0,0
6583,0.04464366773434936,0,0
5513,0.1982705535616017,0,0
2580,0.5407251128055941,0,1
4321,0.6557618188432827,0,1
4228,0.6147038310387034,1,1
1196,-0.02576284953516878,0,0
3276,0.5990371803530108,1,1
3314,0.2718217383431553,0,0
1078,0.3149161496724838,0,0
1000,0.6271638429087063,1,1
32,-0.0219873544064096,0,0
4382,0.4630953583000047,0,0
6169,0.4855610664310075,1,0
7039,0.15035600223559822,0,0
4861,0.21201290988767652,0,0
2249,0.2861117968768134,0,0
3523,0.01840270789719891,0,0
6131,0.45194742558666884,1,0
6702,0.4506515948643959,0,0
6849,0.4146504587370765,0,0
4496,-0.110740056710497,0,0
156,0.5754960560956942,0,1
3083,-0.15402711093028013,0,0
1768,-0.0467425713444868,0,0
6099,-0.0996442907607345,0,0
3080,0.36459298464788553,0,0
1285,0.7094451837358358,1,1
5680,0.3469768666559359,1,0
4973,0.492478084338411,0,0
451,0.24128735536411003,0,0
4042,0.46467219885008393,0,0
6121,0.2026899070233607,0,0
387,0.015425257053017935,0,0
6369,0.1982705535616017,0,0
6560,-0.0050755303335090485,0,0
1726,0.31628526191213535,0,0
6781,0.559762416075614,1,1
5602,0.23415279502059763,0,0
3077,0.035075568559279915,0,0
3113,0.5023850195624616,0,1
5890,-0.0505764248521768,0,0
5805,0.4027737707892093,0,0
4309,0.4196878248725468,0,0
5902,0.32803746638126924,0,0
1953,0.6147038310387034,1,1
1255,0.40506430058039433,1,0
5454,0.6969851718658329,1,1
6660,0.6147038310387034,1,1
696,0.05776589468960553,0,0
4508,0.11053198985633006,0,0
1493,0.4921165976628622,0,0
3862,-0.16567095758076716,0,0
5843,0.4357099607488255,0,0
5720,0.35924467804483423,0,0
60,0.4449406337149217,0,0
6470,0.2673713611545194,0,0
3094,0.1668809285550705,0,0
4014,0.33260493866579405,0,0
1585,-0.01225685006671274,0,0
1943,0.4585826272425161,0,0
6475,0.24513144507951298,0,0
1842,0.22921177185870395,0,0
559,0.41028651747562517,0,0
50,0.5481108421229748,0,1
1183,0.20128201347809435,0,0
4526,0.4280282580684577,0,0
3782,0.6277182250480032,0,1
3647,0.6604296535992166,0,1
3161,0.04192442172356908,0,0
1368,0.03740443774531556,0,0
2835,-0.05460504679388552,0,0
5624,0.40509540787219944,0,0
3056,0.04864569615721028,0,0
4873,0.1888652432847936,0,0
1962,0.3092140990629286,0,0
460,0.19408746018002443,0,0
4819,-0.032309853262029786,1,0
4784,0.26469552582880645,0,0
2943,0.03549253044878736,0,0
1217,-0.11997456354811442,0,0
4033,-0.23087603021564565,0,0
2470,-0.08790234781112621,0,0
2367,0.6048532384761488,1,1
858,0.0014033016179962193,0,0
196,0.19029688448774532,0,0
1172,0.6055552279705148,0,1
6620,0.6147038310387034,1,1
163,0.11319470245760441,0,0
3864,0.5337183209338471,1,1
3506,0.4770043291164665,0,0
7011,0.25300591865113675,1,0
4626,0.3998731909769686,0,0
6069,-0.05733493947755732,0,0
4164,0.08876777232073108,0,0
2189,-0.08919985697027272,0,0
1425,0.3966354448694735,0,0
1973,-0.03926463634937811,0,0
254,0.21769557377172838,0,0
2006,0.4468406842929079,1,0
4184,0.7027617709003607,1,1
2121,0.22019854465617894,0,0
6739,0.4698944157453148,0,0
646,0.41431218271574394,1,0
2629,0.5113407271669022,1,1
3667,0.568465493435445,0,1
4165,0.539983664222618,0,1
6698,0.17173361407076504,0,0
3537,0.13409669276296665,0,0
2807,0.07847993999018538,0,0
3263,0.2285992392539177,0,0
1505,0.7236506384812843,1,1
3739,0.08761660310197508,0,0
6168,0.6147038310387034,1,1
2411,0.050067433008844135,0,0
6686,0.13326475349335862,0,0
3441,0.06122865745498386,0,0
3198,0.37111084868692984,0,0
2823,0.08529816444383034,0,0
2385,0.35937076775265464,0,0
2498,0.2745088781996219,0,0
1831,0.2679528219795615,0,0
1977,0.6107774448657456,0,1
6036,0.08641996788193465,0,0
3591,0.46384200076455795,1,0
2220,-0.03926463634937811,0,0
6100,0.6212218786562074,1,1
6373,0.43394181778516294,0,0
2935,-0.034042419454147245,0,0
6136,0.004245665004586507,0,0
6545,0.4172115800870163,1,0
1113,0.3997255836218997,1,0
978,0.33850341781897947,1,0
2884,0.0696821710932028,0,0
1324,0.20453189397048627,1,0
898,0.4554131450536372,1,0
1288,-0.16100312282483326,0,0
6421,0.12892753833082735,0,0
1781,0.34894785160944125,0,0
179,-0.14141781326833494,0,0
737,-0.04161163816917894,0,0
1321,-0.07857464706113822,0,0
5833,0.42019859734003795,0,0
638,0.29947165476683274,1,0
2785,0.38785587220052614,0,0
424,0.3236990687777697,0,0
2963,0.026247509518350726,0,0
1837,0.2914474283714425,1,0
578,0.4757301996199015,0,0
4163,-0.1008866029430293,0,0
2946,0.30498390393722763,0,0
2633,0.09491581292724285,0,0
4948,0.41554684201013264,0,0
2126,0.3698152015431164,0,0
2515,0.1583213300356164,0,0
4348,0.26469552582880645,1,0
4149,0.0671002127521397,1,0
2853,0.22287319754092363,0,0
4738,0.5485278784267285,1,1
3016,0.4751166326405457,1,0
2151,-0.039480658902414256,0,0
5893,0.2529634872305161,0,0
3816,0.21605217850227665,0,0
1148,0.6799403940003121,1,1
6584,-0.0702871083802799,0,0
3737,0.42008878175027187,1,0
3776,0.12838708306282615,0,0
4971,0.1759178386098812,0,0
6733,0.1636724978435809,0,0
3514,0.17921019761653997,0,0
1738,0.11626534721415593,0,0
3256,-0.08450053188760848,0,0
2718,-0.030835780638457364,0,0
6146,0.53316393879455,1,1
6889,0.501529277818984,0,1
1733,0.22019854465617894,0,0
6651,0.1046189817131882,0,0
4343,0.687095120214668,1,1
5026,0.05702642875043923,0,0
1762,0.5076072364576926,0,1
33,0.2914474283714425,0,0
852,0.24164179437639952,0,0
1309,0.5963849236766179,1,1
4588,0.34533990224744093,0,0
1107,-0.08919985697027272,0,0
3312,0.22019854465617894,0,0
4142,-0.2132710523043249,0,0
4155,0.1451810298969559,0,0
2250,0.0543071827396589,0,0
2606,0.41363405844245643,0,0
5967,0.5521757565724442,1,1
2306,0.6042593972482416,0,1
6259,0.0492700496442973,0,0
2412,-0.029955543411340962,1,0
6850,-0.06955616277655698,0,0
6439,0.33530215646332656,0,0
1637,-0.13768377098556178,0,0
5956,0.4847027907972279,1,0
3350,0.41431218271574394,1,0
5879,0.0493596256079752,0,0
2050,-0.07783573269553544,0,0
5246,0.6532749273848607,1,1
3342,0.0467966660636799,0,0
2228,0.2796344339148926,0,0
2769,0.2183363918382099,1,0
5360,0.5501153656496991,1,1
2915,-0.03926463634937811,0,0
3954,0.6838884813989782,0,1
1851,0.4803388495357766,1,0
690,0.26469552582880645,0,0
3738,0.3073020240619176,0,0
2008,0.4791792142978163,1,0
3098,0.47429199818887324,1,0
6389,-0.11206484354212709,0,0
6763,0.043292838957434965,0,0
5338,0.09901597381107582,0,0
3749,0.7622217348274416,1,1
2617,0.26469552582880645,1,0
6906,0.08716031726179937,0,0
3588,0.41680489208066895,0,0
3038,0.24202726891929277,0,0
4811,0.39864553203005126,1,0
2812,0.16005866045554412,1,0
3695,0.5232738871433853,0,1
2388,0.4855610664310075,0,0
4379,0.28307207583360733,0,0
3440,-0.061020858642638585,0,0
6257,0.6969851718658329,1,1
1509,0.531148360715009,1,1
1564,0.7204439996655945,1,1
6932,0.4385611143739294,0,0
6636,0.2837725453400011,0,0
4161,0.446874325475015,0,0
6999,0.33350268450174997,1,0
3343,0.1027288716483708,0,0
2981,-0.10542088979526237,0,0
2974,0.3763604712554456,1,0
1442,0.16691673373254784,0,0
4330,0.5207039269245473,1,1
4863,-0.12444760455821693,0,0
4616,0.3804130605951502,0,0
1254,0.23316133375133433,0,0
5510,0.47157857008459597,0,0
6528,-0.17473144628489787,0,0
6407,0.2301121749566638,0,0
812,0.051799999200961566,0,0
6176,0.4220361880544571,1,0
13,0.4344961999244599,1,0
4545,0.44106408525838,0,0
311,0.35939766285994,0,0
100,0.22019854465617894,0,0
2768,0.052368855514030865,0,0
2252,-0.14793753932271236,0,0
2692,0.3055294472076264,0,0
758,0.5415927945054708,1,1
3705,-0.1388667192661925,0,0
4769,0.003506750638983702,0,0
448,0.6219416260134754,0,1
6156,0.48621409249897357,0,0
1786,0.292563351155835,1,0
2234,0.1541153444266403,0,0
5295,0.3966932782601988,0,0
610,0.4437833312691603,1,0
842,0.12361773922929442,1,0
422,0.2113464853611288,0,0
909,0.1921308761925323,0,0
6476,-0.059850643351698,0,0
704,0.35414855085742375,0,0
5679,0.6048137793875386,1,1
378,0.0003482349409857019,0,0
1230,0.40044365254229414,0,0
217,-0.007931334977992734,0,0
514,0.2906414885096015,0,0
1713,0.12612194126167328,0,0
5363,-0.16567095758076716,0,0
2919,0.12834507864327668,0,0
1358,0.45195801409373426,0,0
3752,0.005719737628158986,0,0
6220,0.14257861093697913,0,0
4516,-0.012599169733926642,0,0
778,0.028811895253297234,0,0
5521,0.15119125079362125,0,0
795,0.3338154168651307,0,0
3306,0.5289848482928593,0,1
2419,0.2031820640560805,0,0
1825,0.35033780929430114,0,0
1453,0.5018306374231647,0,1
1035,-0.14478208999984357,0,0
2903,0.23709626674019427,0,0
1187,0.3051897848024165,0,0
3171,0.12565416275404373,0,0
3409,0.2092693694913604,0,0
1018,0.39461986678993255,0,0
4385,0.04986588462958025,0,0
6953,0.6609840357385135,1,1
2132,-0.0050755303335090485,0,0
4610,0.058360294660626554,1,0
4645,0.5180516702481544,1,1
5825,0.6969851718658329,1,1
4719,0.4585917063210734,1,0
4013,0.36048088348058216,0,0
1034,-0.07853940062677478,0,0
6700,0.26218320825268376,0,0
3087,0.6486070926289268,1,1
4553,0.11654359487376928,0,0
6306,0.06358251155585745,0,0
393,0.1261986405420228,0,0
2513,-0.09833652008206245,0,0
799,0.25622207699185,1,0
6794,-0.05133656802498435,0,0
4798,0.5408730471482028,0,1
4510,0.14558907199096308,0,0
6403,0.11654359487376928,0,0
3567,0.4178965566413766,1,0
3818,0.13601072560305902,0,0
3564,0.10906565987866058,0,0
3230,-0.15578090592960234,0,0
666,0.564984632970845,1,1
4374,-0.08181277620355845,0,0
109,-0.18517588007535968,0,0
2833,0.02354990073600137,0,0
3834,0.05615986582132495,1,0
3907,0.37347682632266205,0,0
1853,0.44106408525838,1,0
1044,0.14848365031824098,0,0
1099,0.34481423279488954,0,0
762,0.6042593972482416,1,1
3445,0.2645029983601621,0,0
4777,0.36459298464788553,0,0
1515,0.11767800498723252,0,0
3925,0.022821007680265015,0,0
1491,0.22019854465617894,0,0
5493,0.6975395540051298,1,1
1652,0.21589466679588987,0,0
4179,0.6125623468298016,0,1
6284,0.5702738392004634,0,1
3664,0.32337098307466894,0,0
1949,0.09815769817729622,0,0
2737,0.11685918844206308,0,0
5792,0.40698563823842215,1,0
6276,0.0543071827396589,0,0
3039,-0.0106272013261915,0,0
1640,0.07847993999018538,0,0
4676,0.24194450542991386,0,0
3466,-0.11401343228728067,0,0
132,-0.031078781863707196,0,0
4952,0.5384128817887011,0,1
4724,0.00031298850662221656,0,0
5431,0.037559298021149434,0,0
6750,0.03183368330922652,0,0
3884,0.5211103747212356,0,1
492,0.5391165497199403,1,1
5836,0.08370215688541621,0,0
3104,0.6818729033194371,0,1
2773,0.3209530966680693,0,0
1512,0.6172737912575414,0,1
2619,0.5250584621199015,1,1
4700,0.40908996582051305,0,0
6094,-0.1068426266468962,0,0
233,-0.18517588007535968,0,0
3957,0.2646861791371343,0,0
3984,-0.10486650765596539,0,0
99,0.6154452796216795,1,1
6186,0.1352718112374562,1,0
2588,0.3292340180363814,0,0
5141,0.2438066582478829,0,0
4212,0.6140001631074642,1,1
6286,0.18364302638956265,0,0
1950,0.35094072960076556,1,0
4409,-0.09369527884497633,0,0
3365,0.07399663746055726,0,0
2441,0.6198104033240991,0,1
4358,0.3563024736350167,0,0
5786,-0.06624307553786948,0,0
2288,0.5663593929839045,0,1
6042,0.004094773960387821,0,0
5705,0.22019854465617894,0,0
3285,-0.11059077091855465,0,0
2725,0.4358418683631491,0,0
6751,-0.09833652008206245,0,0
728,0.4037003971194857,1,0
6233,0.20975411086571716,0,0
2567,0.37705181407692007,1,0
2259,0.13144102330809715,0,0
1005,0.3318594640721147,0,0
6491,0.6147038310387034,1,1
4411,0.04747730691916267,0,0
3582,0.6480527104896299,0,1
6081,0.36155209620353246,0,0
2600,0.570206849866076,0,1
6612,0.5434549473234398,1,1
525,0.16691673373254784,0,0
5502,0.6186519184373693,1,1
2852,-0.007931334977992734,0,0
3572,0.5350964481136751,0,1
3661,0.1888601092473681,0,0
6532,0.17456577868503848,0,0
6820,0.26250250084414106,0,0
796,0.20090205157066707,0,0
6564,0.21691465498657614,0,0
4355,0.44161846739767696,0,0
2047,0.4485448814584017,0,0
3579,0.4377028387401498,0,0
3270,0.5229725275392045,0,1
5255,0.4847027907972279,0,0
1960,0.3008429210748135,0,0
4090,0.29945013711958424,0,0
3455,0.6584971442800917,1,1
4897,0.3420849654742427,0,0
5063,0.5369249597495368,1,1
5439,0.5519113221665719,1,1
4099,0.3445879363586933,0,0
5332,-0.08193471113840008,0,0
1141,0.23858444135265194,0,0
5478,0.19432246616293578,0,0
3511,-0.07689327036184188,0,0
694,0.1269250085614788,0,0
3894,0.021686597566801767,0,0
3390,-0.15980370996480797,0,0
6529,0.6471795378707897,1,1
6051,0.14186529122771546,0,0
278,0.3861910110790117,0,0
5992,-0.1008866029430293,1,0
5859,-0.10551783981526613,0,0
5828,-0.10486650765596539,0,0
4162,-0.08376161752200564,0,0
4423,0.3085995332210641,0,0
5642,0.01059112035218368,0,0
6328,-0.10029562292003522,0,0
3412,0.16675136818750555,0,0
1607,0.5590440201676797,1,1
6757,0.04299618602008284,1,0
925,0.13353574812730765,0,0
4580,-0.1799536631801288,0,0
886,0.7094451837358358,0,1
1897,0.4163981172964409,1,0
1610,-0.07153228176748778,0,0
5726,0.04352042928198316,0,0
608,0.07204661370114174,0,0
2214,0.5468150114007018,1,1
6730,0.036702204828338136,0,0
3643,-0.1441370592791153,0,0
2203,-0.03907692438470445,0,0
3971,0.08693378061594403,1,0
5337,0.19531853157834708,0,0
6212,0.30136105867192736,0,0
579,0.25947330893357556,0,0
3119,0.5519113221665719,1,1
6242,-0.025390605344189285,0,0
5876,0.6969851718658329,1,1
1346,0.5734804780161532,1,1
3935,-0.17473144628489787,0,0
2043,0.5741549372647419,0,1
1282,0.4581054959571321,0,0
2197,0.053010904728440694,0,0
1473,0.5650516223052324,1,1
4744,0.0370240828901873,0,0
5070,0.3705564665476328,1,0
1605,-0.10412338063611587,0,0
3,-0.04473837480530225,0,0
833,0.49716280266723073,0,0
1494,0.11775470426758194,1,0
2730,0.24883634767446947,0,0
3301,0.6969851718658329,1,1
6045,-0.06580380585065179,0,0
1576,0.03229402302767623,0,0
2301,0.5295392304321562,0,1
814,0.35283990161764833,0,0
4647,0.35414855085742375,0,0
1808,0.5264805259590751,1,1
4858,-0.17865386126333663,0,0
3922,0.36913373083349027,0,0
6798,0.4807883445806691,0,0
3805,0.6969851718658329,1,1
2796,0.3327978341295424,0,0
746,0.19882493570089863,0,0
4766,0.06812190596505732,0,0
2549,0.21497632776094805,0,0
3988,-0.0147598209511633,0,0
5989,0.7569995179322108,1,1
5500,0.01038622093475923,0,0
6123,0.006625518513227138,0,0
6596,-0.07350171595784971,0,0
4455,0.41431218271574394,1,0
2182,0.27046412962099586,0,0
5548,-0.09442207386550358,0,0
3115,0.5787026949113842,1,1
3040,0.13848697038858948,1,0
1688,-0.035669917339291674,0,0
6911,-0.008701739670325864,0,0
3124,-0.06287274994108205,0,0
3370,0.14364072345546858,0,0
327,0.6917629549706019,1,1
4755,0.44688922246007534,0,0
2848,0.13105580431861358,0,0
1965,0.29508501341716464,1,0
6492,0.04788555298440275,0,0
2404,0.23665744466899297,0,0
3474,0.31906369276297464,0,0
5228,0.37253444755389675,0,0
2445,0.2928152624512768,0,0
4683,0.5650516223052324,0,1
4950,0.6694959602098505,1,1
4039,0.6538293095241577,0,1
2329,0.1187683180986065,0,0
5323,0.22346703876883078,0,0
6431,0.08444107125101905,0,0
4231,-0.0956672472527115,0,0
1088,0.6302445755950353,1,1
7,0.25245018506250616,0,0
2111,0.01655225161301735,0,0
5559,0.42289446368823674,0,0
4074,0.4697775886945113,1,0
2436,0.4163096947814309,0,0
6173,0.3775893126433312,0,0
2932,0.3579676873433561,0,0
6283,0.5240437402621548,1,1
3132,0.46818039836805747,0,0
1952,0.4668726276893854,0,0
1106,0.2646861791371343,0,0
5137,0.3398046260012895,0,0
2020,0.011022066582215904,0,0
5455,0.2116924380913452,0,0
682,0.31962642669907654,0,0
6445,0.5546339146136907,0,1
3513,0.23922525941913353,0,0
5997,0.6590515264193886,0,1
1420,0.37705181407692007,0,0
2264,0.12698802866423106,0,0
1200,0.25785904461329734,0,0
2193,-0.13291170670350116,0,0
6675,0.07254020574812342,0,0
4562,0.07726883059637263,0,0
1086,0.6440593349822846,1,1
3328,0.6147038310387034,0,1
2204,0.15974592809216334,1,0
418,0.460540295066227,1,0
4848,0.5930248595993559,1,1
601,0.10459102446633983,0,0
4643,0.3990519798267395,0,0
2719,0.07292826899750293,0,0
127,-0.06036952648333785,0,0
6801,0.3617095412900082,0,0
4944,0.24436104038717985,0,0
2446,0.542741017872675,1,1
5207,0.39408751286388344,1,0
881,0.0791441377192485,0,0
2376,0.3667469074254785,0,0
3228,0.3032220290489281,0,0
5982,0.036702204828338136,0,0
3031,0.4410965439995188,1,0
5096,-0.05187393401132331,0,0
1664,0.4056658694375251,1,0
7030,0.25947330893357556,0,0
3217,0.25947330893357556,0,0
2215,-0.07261351580030452,0,0
3821,0.7236506384812843,1,1
4797,0.06289968906982646,0,0
7004,0.39450336672666875,0,0
2146,0.0569385578089927,0,0
1677,0.1685509237140104,0,0
2481,0.034859219018703924,0,0
5573,0.6969851718658329,1,1
6598,-0.014575288724857478,0,0
5242,0.585940489886156,1,1
4189,-0.15325670623794702,0,0
6699,-0.06428397269989669,0,0
4021,0.26469552582880645,1,0
5438,0.5729260958768563,1,1
2496,0.09682383226710886,0,0
5366,0.06734321397738957,0,0
2079,0.25446458070107886,0,0
1598,0.10346778601397366,0,0
2474,0.4449406337149217,0,0
6538,0.5342070651880901,1,1
3359,0.16025118792418847,0,0
5718,0.5787421539999943,1,1
236,0.23983567862181807,0,0
2068,0.18355515544811615,0,0
3535,0.17504248865520577,0,0
6926,0.327481901801004,1,0
6247,0.32484981099545446,0,0
4999,0.08966328814624994,0,0
896,0.12176581176900012,0,0
112,0.43916403468039383,0,0
519,0.18035913671995984,0,0
5181,-0.06624307553786948,0,0
4401,0.3868045780583676,0,0
5161,0.2509007646079179,0,0
3465,0.4698944157453148,0,0
473,0.10406459957389128,0,0
6398,0.2674054251479146,1,0
1064,0.045901465231592095,0,0
6268,0.0713955702769854,0,0
1335,0.40908996582051305,1,0
5065,0.16739497304465398,0,0
4557,-0.02600163810617192,0,0
1314,0.25726520338539016,1,0
524,0.5128294533529234,1,1
1782,0.3886779025374336,0,0
6520,0.6094816141434725,1,1
3457,0.26469552582880645,0,0
6634,0.5845187530345222,1,1
4397,0.11654359487376928,0,0
1680,-0.1062462400880497,0,0
3153,0.28247571575521946,0,0
1880,0.6361470807589239,1,1
6948,0.16225025042594757,0,0
868,0.18359843326352698,1,0
6920,0.049823880210030785,0,0
1883,0.44424896390590735,1,0
789,-0.10088946414794236,0,0
6567,0.5416865099387783,0,1
6160,0.06357343247730018,0,0
6519,0.20720654685523093,0,0
4854,0.23205050218229184,0,0
6383,0.05708481338765667,0,0
4025,0.5990371803530108,1,1
4953,0.02177446850824824,0,0
3876,0.5754960560956942,0,1
1921,0.0145664226761245,0,0
6788,0.09486533917063739,0,0
1273,0.402619163086669,0,0
605,-0.110740056710497,0,0
3504,-0.11064310669049326,0,0
6655,-0.12911543931415087,0,0
1379,-0.07261351580030452,0,0
4585,0.7236506384812843,1,1
540,0.11654359487376928,0,0
3005,0.22686587806562525,0,0
736,0.24991758170728615,0,0
1124,0.42811668058346763,0,0
6158,0.3307221926488391,0,0
784,-0.09424129774683092,0,0
5569,0.5838106186461135,1,1
4404,0.49459284244839274,0,0
6006,0.29539774578054545,0,0
6352,0.35689334052615584,0,0
5606,0.12864929067121408,0,0
5306,0.5473693935399987,1,1
3463,0.42679773824369854,0,0
4782,0.4780690985698888,0,0
2139,0.49802107830101033,0,0
6986,0.40479986617452185,1,0
4388,0.08444107125101905,0,0
2029,0.03564324243138085,1,0
5104,0.07921885435578815,0,0
545,0.3319853702014755,0,0
5580,-0.06438206899901797,0,0
421,0.5833705296673181,0,1
6609,0.26469552582880645,1,0
3375,-0.12630975737618597,0,0
3371,0.2124733568764975,1,0
3538,-0.0030405418230216655,0,0
721,-0.1277314942278198,0,0
1112,-0.040841476899457434,0,0
37,0.3260601649493702,0,0
6,0.5218521502917514,0,1
