Table Name,State Code,Distt Code.,Area Name,Total/Rural/Urban/,Age-group,Total Persons,Total Males,Total Females,Illiterate Persons,Illiterate Males,Illiterate Females,Literate Persons,Literate Males,Literate Females,"Literate without	 educational level Persons","Literate without	 educational level Males","Literate without	 educational level Females",Below primary Persons,Below primary Males,Below primary Females,Primary Persons,Primary Males,Primary Females,Middle Persons,Middle Males,Middle Females,Matric/Secondary Persons,Matric/Secondary Males,Matric/Secondary Females,Higher secondary/Intermediate Persons,Higher secondary/Intermediate Males,Higher secondary/Intermediate Females,Non-technical diploma or certificate not equal to degree Persons,Non-technical diploma or certificate not equal to degree Males,Non-technical diploma or certificate not equal to degree Females,Technical diploma or certificate Persons,Technical diploma or certificate Males,Technical diploma or certificate Females,Graduate & above Persons,Graduate & above Males,Graduate & above Females,Unclassified Persons,Unclassified Males,Unclassified Females,
C2308,19,000,State - WEST BENGAL,Total,12,1908789,984295,924494,135738,71747,63991,1773051,912548,860503,15589,9112,6477,343950,190057,153893,1208418,612770,595648,201773,98691,103082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3321,1918,1403,
C2308,19,000,State - WEST BENGAL,Total,13,1759893,887191,872702,113706,58508,55198,1646187,828683,817504,14599,8255,6344,202201,113124,89077,915300,459472,455828,511294,246301,264993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2793,1531,1262,
C2308,19,000,State - WEST BENGAL,Total,14,1832562,930205,902357,132487,67846,64641,1700075,862359,837716,17684,10109,7575,175451,101389,74062,610819,313904,296915,893130,435309,457821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2991,1648,1343,
C2308,19,000,State - WEST BENGAL,Total,15,1856644,959715,896929,159751,81760,77991,1696893,877955,818938,21727,12536,9191,178242,105567,72675,411132,223336,187796,823164,405669,417495,259532,129148,130384,0,0,0,0,0,0,0,0,0,0,0,0,3096,1699,1397,
C2308,19,000,State - WEST BENGAL,Total,16,1787844,939171,848673,166251,84444,81807,1621593,854727,766866,24071,13911,10160,183900,109969,73931,331916,189446,142470,608109,301095,307014,470553,238611,231942,0,0,0,0,0,0,0,0,0,0,0,0,3044,1695,1349,
C2308,19,000,State - WEST BENGAL,Total,17,1617440,870750,746690,146807,73198,73609,1470633,797552,673081,24637,13982,10655,169181,102180,67001,287096,169431,117665,390568,197196,193372,596278,313136,283142,0,0,0,0,0,0,0,0,0,0,0,0,2873,1627,1246,
C2308,19,000,State - WEST BENGAL,Total,18,2121174,1103257,1017917,253504,115146,138358,1867670,988111,879559,39611,20991,18620,260893,148413,112480,414944,230072,184872,409398,196077,213321,351455,188463,162992,383375,198865,184510,717,489,228,3170,2493,677,0,0,0,4107,2248,1859,
C2308,19,000,State - WEST BENGAL,Total,19,1674929,829432,845497,194099,79049,115050,1480830,750383,730447,33564,16378,17186,200865,105767,95098,327423,168706,158717,301434,136124,165310,250106,133377,116729,358196,183805,174391,701,484,217,5084,3916,1168,0,0,0,3457,1826,1631,
C2308,19,000,State - WEST BENGAL,Total,20-24,8758322,4422630,4335692,1351813,553798,798015,7406509,3868832,3537677,208341,104469,103872,1177671,613142,564529,1761927,910897,851030,1518644,742035,776609,783474,430414,353060,1200566,637960,562606,4521,3122,1399,29821,24053,5768,701981,392346,309635,19563,10394,9169,
C2308,19,000,State - WEST BENGAL,Total,25-29,7997909,4044904,3953005,1589431,648674,940757,6408478,3396230,3012248,233242,119063,114179,1160576,586926,573650,1493969,761380,732589,1363967,705889,658078,553241,317650,235591,747625,408704,338921,2964,2111,853,17446,14311,3135,815323,469817,345506,20125,10379,9746,
C2308,19,000,State - WEST BENGAL,Total,30-34,6841590,3464659,3376931,1597646,639276,958370,5243944,2825383,2418561,205890,105327,100563,1018219,511377,506842,1160364,591963,568401,1119048,594991,524057,440441,261479,178962,598539,336847,261692,2098,1589,509,12872,11191,1681,667687,400759,266928,18786,9860,8926,
C2308,19,000,State - WEST BENGAL,Total,35-39,7012646,3523361,3489285,1986134,761201,1224933,5026512,2762160,2264352,213882,109742,104140,1087185,546249,540936,1083423,562301,521122,1099839,606011,493828,390882,237974,152908,541716,315808,225908,1688,1297,391,9831,8762,1069,576452,362939,213513,21614,11077,10537,
C2308,19,000,State - WEST BENGAL,Total,40-44,6153060,3219604,2933456,2028053,818991,1209062,4125007,2400613,1724394,187827,102015,85812,955335,511831,443504,804234,440092,364142,880768,516871,363897,324361,207107,117254,449168,273553,175615,1498,1178,320,9421,8510,911,492027,328227,163800,20368,11229,9139,
C2308,19,000,State - WEST BENGAL,Total,45-49,5335719,2814212,2521507,1881865,762069,1119796,3453854,2052143,1401711,161657,89015,72642,844331,470030,374301,635538,353644,281894,731590,437398,294192,271613,174564,97049,376695,233436,143259,1327,1085,242,10317,9349,968,402995,273724,129271,17791,9898,7893,
C2308,19,000,State - WEST BENGAL,Total,50-54,4257880,2317232,1940648,1570078,639665,930413,2687802,1677567,1010235,126795,72589,54206,650523,376776,273747,465620,276254,189366,542867,344660,198207,234358,157466,76892,304196,198521,105675,1094,894,200,9501,8662,839,337831,233016,104815,15017,8729,6288,
C2308,19,000,State - WEST BENGAL,Total,55-59,3268650,1746903,1521747,1230285,451167,779118,2038365,1295736,742629,95813,54013,41800,492390,275688,216702,339363,201669,137694,380510,247119,133391,185837,131211,54626,226363,155296,71067,853,702,151,7401,6710,691,298002,216614,81388,11833,6714,5119,
C2308,19,000,State - WEST BENGAL,Total,60-64,2745454,1406401,1339053,1210303,416486,793817,1535151,989915,545236,79475,43886,35589,414257,234515,179742,262907,161290,101617,263158,175482,87676,116935,83028,33907,150792,107125,43667,827,696,131,8117,7617,500,228246,170395,57851,10437,5881,4556,
C2308,19,000,State - WEST BENGAL,Total,65-69,1982993,991280,991713,912237,289768,622469,1070756,701512,369244,57930,31295,26635,314005,177713,136292,187468,117616,69852,176155,121236,54919,75438,54621,20817,106153,80743,25410,695,609,86,6796,6479,317,138240,107048,31192,7876,4152,3724,
C2308,19,000,State - WEST BENGAL,Total,70-74,1390607,686881,703726,686337,213394,472943,704270,473487,230783,41763,22320,19443,209848,121474,88374,124413,80102,44311,112336,79697,32639,50092,37402,12690,72635,58499,14136,558,486,72,4656,4433,223,82312,66108,16204,5657,2966,2691,
C2308,19,000,State - WEST BENGAL,Total,75-79,739767,360216,379551,356396,105830,250566,383371,254386,128985,23276,11943,11333,117014,66160,50854,67430,42047,25383,62437,43846,18591,31234,23807,7427,36703,29918,6785,278,242,36,2162,2065,97,39693,32799,6894,3144,1559,1585,
C2308,19,000,State - WEST BENGAL,Total,80+,883561,406536,477025,437986,129361,308625,445575,277175,168400,30052,14677,15375,132986,73881,59105,83245,48629,34616,74379,47467,26912,39331,28655,10676,40609,30273,10336,275,229,46,1717,1599,118,38802,29784,9018,4179,1981,2198,
C2308,19,000,State - WEST BENGAL,Total,Age not stated,112451,63752,48699,28601,12869,15732,83850,50883,32967,31672,21280,10392,9486,5111,4375,10319,5729,4590,9733,5300,4433,5693,3247,2446,6622,3806,2816,33,23,10,213,185,28,8226,5097,3129,1853,1105,748,
C2308,19,000,State - WEST BENGAL,Rural,All ages,62183113,31844945,30338168,22969334,9996748,12972586,39213779,21848197,17365582,1192454,647306,545148,11970137,6421511,5548626,10626781,5687905,4938876,8167485,4449851,3717634,2768917,1690072,1078845,2895790,1791913,1103877,8506,7156,1350,30912,27390,3522,1402776,1042854,359922,150021,82239,67782,
C2308,19,000,State - WEST BENGAL,Rural,0-6,7820710,3992655,3828055,7820710,3992655,3828055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
C2308,19,000,State - WEST BENGAL,Rural,7,1215059,618025,597034,291818,148019,143799,923241,470006,453235,12442,7111,5331,905853,460125,445728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4946,2770,2176,
C2308,19,000,State - WEST BENGAL,Rural,8,1270834,649812,621022,160069,81605,78464,1110765,568207,542558,9047,5072,3975,1098668,561487,537181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3050,1648,1402,
C2308,19,000,State - WEST BENGAL,Rural,9,1174983,595030,579953,101723,52181,49542,1073260,542849,530411,7387,4128,3259,919666,468194,451472,143962,69314,74648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2245,1213,1032,
C2308,19,000,State - WEST BENGAL,Rural,10,1429417,733978,695439,131132,68141,62991,1298285,665837,632448,9503,5488,4015,804620,421119,383501,481636,237806,243830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2526,1424,1102,
C2308,19,000,State - WEST BENGAL,Rural,11,1219828,621269,598559,83177,43397,39780,1136651,577872,558779,8042,4582,3460,396280,209970,186310,730218,362108,368110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2111,1212,899,
C2308,19,000,State - WEST BENGAL,Rural,12,1399849,719512,680337,105249,55358,49891,1294600,664154,630446,10124,6008,4116,268377,147949,120428,885899,446331,439568,127959,62534,65425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2241,1332,909,
C2308,19,000,State - WEST BENGAL,Rural,13,1289824,648450,641374,88090,45239,42851,1201734,603211,598523,9753,5557,4196,158225,88878,69347,691938,344812,347126,339949,162930,177019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1869,1034,835,
C2308,19,000,State - WEST BENGAL,Rural,14,1338176,677819,660357,102570,52355,50215,1235606,625464,610142,11730,6847,4883,137240,79860,57380,470144,240659,229485,614482,296987,317495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,1111,899,
C2308,19,000,State - WEST BENGAL,Rural,15,1344769,695320,649449,124096,63470,60626,1220673,631850,588823,14649,8594,6055,139817,83466,56351,316937,172844,144093,588113,287025,301088,159156,78796,80360,0,0,0,0,0,0,0,0,0,0,0,0,2001,1125,876,
